date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
08-02-2024,8,redrum,21 Savage,96,270697,album,15,12-01-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
08-02-2024,9,LUNA,Feid,97,196800,album,10,01-12-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
08-02-2024,10,Lovin On Me,Jack Harlow,99,138411,single,1,10-11-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
08-02-2024,11,"yes, and?",Ariana Grande,97,214994,single,1,12-01-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2736b0b6e20fdb1ee07de7e92d6
08-02-2024,12,Lose Control,Teddy Swims,92,210688,album,10,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
08-02-2024,13,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),The Weeknd & Madonna,96,215466,single,1,02-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
08-02-2024,14,Igual Que Un Ángel (with Peso Pluma),Kali Uchis,95,260370,album,14,12-01-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2736b291990c6ae00ab2fe5bfcc
08-02-2024,15,Praise Jah In The Moonlight,YG Marley,89,263040,single,1,27-12-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273672db804db16b0dd95ecf572
08-02-2024,16,Flowers,Miley Cyrus,94,200600,album,14,18-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
08-02-2024,17,La Víctima,Xavi,96,156345,single,1,17-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730e8dc9720dd03d86627fa54b
08-02-2024,18,Unwritten,Natasha Bedingfield,92,259333,album,14,30-08-2004,FALSE,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4
08-02-2024,19,Houdini,Dua Lipa,95,185917,single,1,09-11-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
08-02-2024,20,Murder On The Dancefloor,Sophie Ellis-Bextor,94,230013,album,15,06-06-2002,FALSE,https://i.scdn.co/image/ab67616d0000b273b736151ed1c04f2d41d5f69e
08-02-2024,21,I Wanna Be Yours,Arctic Monkeys,96,183956,album,12,09-09-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
08-02-2024,22,PERRO NEGRO,Bad Bunny,96,162767,album,22,13-10-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
08-02-2024,23,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,95,222369,single,1,13-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
08-02-2024,24,Seven (feat. Latto) (Explicit Ver.),Jung Kook,90,183550,album,11,03-11-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
08-02-2024,25,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap & Young Miko,94,187172,single,1,10-01-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05
08-02-2024,26,Never Lose Me,Flo Milli,92,125901,single,1,30-11-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2736a17369515a43d96fb18d193
08-02-2024,27,Strangers,Kenya Grace,96,172964,single,1,01-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
08-02-2024,28,BELLAKEO,Peso Pluma & Anitta,95,197333,single,1,07-12-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2736601556a0f7c0b54ded13c9d
08-02-2024,29,vampire,Olivia Rodrigo,95,219724,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
08-02-2024,30,Snooze,SZA,93,201800,album,23,09-12-2022,TRUE,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
08-02-2024,31,The Night We Met,Lord Huron,83,208211,album,14,07-04-2015,FALSE,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81
08-02-2024,32,Paint The Town Red,Doja Cat,88,230480,album,15,20-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
08-02-2024,33,Starboy,The Weeknd,95,230453,album,18,25-11-2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
08-02-2024,34,Water,Tyla,95,200255,single,1,28-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
08-02-2024,35,When I Was Your Man,Bruno Mars,91,213826,album,10,07-12-2012,FALSE,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
08-02-2024,36,QLONA,KAROL G,93,172797,album,9,10-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
08-02-2024,37,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,94,227195,album,16,25-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
08-02-2024,38,As It Was,Harry Styles,95,167303,album,13,20-05-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
08-02-2024,39,Just the Way You Are,Bruno Mars,89,220734,album,10,05-10-2010,FALSE,https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b
08-02-2024,40,Riptide,Vance Joy,86,204280,album,15,09-09-2014,FALSE,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03
08-02-2024,41,Daylight,David Kushner,94,212953,single,1,14-04-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
08-02-2024,42,Yellow,Coldplay,93,266773,album,10,10-07-2000,FALSE,https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0
08-02-2024,43,Standing Next to You,Jung Kook,96,206019,album,11,03-11-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
08-02-2024,44,Kill Bill,SZA,91,153946,album,23,08-12-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
08-02-2024,45,LA FALDA,Myke Towers,92,174229,album,23,18-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
08-02-2024,46,Anti-Hero,Taylor Swift,92,200690,album,13,21-10-2022,FALSE,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
08-02-2024,47,FE!N (feat. Playboi Carti),Travis Scott,92,191700,album,19,28-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
08-02-2024,48,Que Onda,Calle 24 & Chino Pacas & Fuerza Regida,94,191466,single,1,30-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66
08-02-2024,49,FIRST LOVE,Oscar Ortiz & Edgardo Nuñez,91,169440,single,1,07-12-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e47439187384e475312992b9
08-02-2024,50,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,93,319191,album,23,06-10-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
09-02-2024,1,Beautiful Things,Benson Boone,95,180304,single,1,18-01-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f2a919d3fa0f2b2593c92d19
09-02-2024,2,greedy,Tate McRae,100,131872,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
09-02-2024,3,La Diabla,Xavi,99,172264,single,1,30-11-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
09-02-2024,4,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,98,244684,single,3,23-06-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
09-02-2024,5,Cruel Summer,Taylor Swift,99,178426,album,18,23-08-2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
09-02-2024,6,My Love Mine All Mine,Mitski,99,137773,album,11,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
09-02-2024,7,Stick Season,Noah Kahan,97,182346,album,14,14-10-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
09-02-2024,8,redrum,21 Savage,96,270697,album,15,12-01-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
09-02-2024,9,LUNA,Feid,97,196800,album,10,01-12-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
09-02-2024,10,Lovin On Me,Jack Harlow,99,138411,single,1,10-11-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
09-02-2024,11,Lose Control,Teddy Swims,93,210688,album,10,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
09-02-2024,12,"yes, and?",Ariana Grande,97,214994,single,1,12-01-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2736b0b6e20fdb1ee07de7e92d6
09-02-2024,13,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),The Weeknd & Madonna,96,215466,single,1,02-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
09-02-2024,14,Flowers,Miley Cyrus,94,200600,album,14,18-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
09-02-2024,15,Praise Jah In The Moonlight,YG Marley,89,263040,single,1,27-12-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273672db804db16b0dd95ecf572
09-02-2024,16,Igual Que Un Ángel (with Peso Pluma),Kali Uchis,95,260370,album,14,12-01-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2736b291990c6ae00ab2fe5bfcc
09-02-2024,17,La Víctima,Xavi,96,156345,single,1,17-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730e8dc9720dd03d86627fa54b
09-02-2024,18,Unwritten,Natasha Bedingfield,92,259333,album,14,30-08-2004,FALSE,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4
09-02-2024,19,I Wanna Be Yours,Arctic Monkeys,96,183956,album,12,09-09-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
09-02-2024,20,Houdini,Dua Lipa,95,185917,single,1,09-11-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
09-02-2024,21,Murder On The Dancefloor,Sophie Ellis-Bextor,94,230013,album,15,06-06-2002,FALSE,https://i.scdn.co/image/ab67616d0000b273b736151ed1c04f2d41d5f69e
09-02-2024,22,PERRO NEGRO,Bad Bunny,96,162767,album,22,13-10-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
09-02-2024,23,Never Lose Me,Flo Milli,92,125901,single,1,30-11-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2736a17369515a43d96fb18d193
09-02-2024,24,Seven (feat. Latto) (Explicit Ver.),Jung Kook,90,183550,album,11,03-11-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
09-02-2024,25,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,95,222369,single,1,13-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
09-02-2024,26,Strangers,Kenya Grace,96,172964,single,1,01-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
09-02-2024,27,vampire,Olivia Rodrigo,95,219724,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
09-02-2024,28,When I Was Your Man,Bruno Mars,92,213826,album,10,07-12-2012,FALSE,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
09-02-2024,29,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap & Young Miko,94,187172,single,1,10-01-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05
09-02-2024,30,Snooze,SZA,93,201800,album,23,09-12-2022,TRUE,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
09-02-2024,31,BELLAKEO,Peso Pluma & Anitta,95,197333,single,1,07-12-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2736601556a0f7c0b54ded13c9d
09-02-2024,32,The Night We Met,Lord Huron,83,208211,album,14,07-04-2015,FALSE,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81
09-02-2024,33,Paint The Town Red,Doja Cat,88,230480,album,15,20-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
09-02-2024,34,Starboy,The Weeknd,95,230453,album,18,25-11-2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
09-02-2024,35,QLONA,KAROL G,93,172797,album,9,10-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
09-02-2024,36,Water,Tyla,95,200255,single,1,28-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
09-02-2024,37,Just the Way You Are,Bruno Mars,89,220734,album,10,05-10-2010,FALSE,https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b
09-02-2024,38,Riptide,Vance Joy,86,204280,album,15,09-09-2014,FALSE,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03
09-02-2024,39,As It Was,Harry Styles,95,167303,album,13,20-05-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
09-02-2024,40,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,94,227195,album,16,25-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
09-02-2024,41,Yellow,Coldplay,93,266773,album,10,10-07-2000,FALSE,https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0
09-02-2024,42,Que Onda,Calle 24 & Chino Pacas & Fuerza Regida,94,191466,single,1,30-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66
09-02-2024,43,Standing Next to You,Jung Kook,96,206019,album,11,03-11-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
09-02-2024,44,Kill Bill,SZA,91,153946,album,23,08-12-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
09-02-2024,45,LA FALDA,Myke Towers,92,174229,album,23,18-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
09-02-2024,46,Daylight,David Kushner,94,212953,single,1,14-04-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
09-02-2024,47,"I P’ ME, TU P’ TE",Geolier,73,187881,single,1,07-02-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2736160e0b4c4bb1bd00add6c60
09-02-2024,48,FE!N (feat. Playboi Carti),Travis Scott,92,191700,album,19,28-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
09-02-2024,49,FIRST LOVE,Oscar Ortiz & Edgardo Nuñez,91,169440,single,1,07-12-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e47439187384e475312992b9
09-02-2024,50,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,93,319191,album,23,06-10-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
10-02-2024,1,greedy,Tate McRae,100,131872,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
10-02-2024,2,La Diabla,Xavi,99,172264,single,1,30-11-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
10-02-2024,3,Beautiful Things,Benson Boone,95,180304,single,1,18-01-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f2a919d3fa0f2b2593c92d19
10-02-2024,4,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,99,244684,single,3,23-06-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
10-02-2024,5,Cruel Summer,Taylor Swift,99,178426,album,18,23-08-2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
10-02-2024,6,My Love Mine All Mine,Mitski,99,137773,album,11,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
10-02-2024,7,redrum,21 Savage,96,270697,album,15,12-01-2024,TRUE,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
10-02-2024,8,Stick Season,Noah Kahan,98,182346,album,14,14-10-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
10-02-2024,9,LUNA,Feid,97,196800,album,10,01-12-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
10-02-2024,10,Lovin On Me,Jack Harlow,99,138411,single,1,10-11-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
10-02-2024,11,Lose Control,Teddy Swims,93,210688,album,10,15-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
10-02-2024,12,"yes, and?",Ariana Grande,97,214994,single,1,12-01-2024,TRUE,https://i.scdn.co/image/ab67616d0000b2736b0b6e20fdb1ee07de7e92d6
10-02-2024,13,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),The Weeknd & Madonna,96,215466,single,1,02-06-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
10-02-2024,14,Flowers,Miley Cyrus,94,200600,album,14,18-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
10-02-2024,15,Praise Jah In The Moonlight,YG Marley,90,263040,single,1,27-12-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273672db804db16b0dd95ecf572
10-02-2024,16,La Víctima,Xavi,96,156345,single,1,17-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2730e8dc9720dd03d86627fa54b
10-02-2024,17,Igual Que Un Ángel (with Peso Pluma),Kali Uchis,95,260370,album,14,12-01-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2736b291990c6ae00ab2fe5bfcc
10-02-2024,18,Unwritten,Natasha Bedingfield,92,259333,album,14,30-08-2004,FALSE,https://i.scdn.co/image/ab67616d0000b273b337e1ca6629a53c66a3b0d4
10-02-2024,19,PERRO NEGRO,Bad Bunny,96,162767,album,22,13-10-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
10-02-2024,20,I Wanna Be Yours,Arctic Monkeys,96,183956,album,12,09-09-2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
10-02-2024,21,Houdini,Dua Lipa,95,185917,single,1,09-11-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
10-02-2024,22,Murder On The Dancefloor,Sophie Ellis-Bextor,94,230013,album,15,06-06-2002,FALSE,https://i.scdn.co/image/ab67616d0000b273b736151ed1c04f2d41d5f69e
10-02-2024,23,Seven (feat. Latto) (Explicit Ver.),Jung Kook,90,183550,album,11,03-11-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
10-02-2024,24,Never Lose Me,Flo Milli,93,125901,single,1,30-11-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2736a17369515a43d96fb18d193
10-02-2024,25,Strangers,Kenya Grace,96,172964,single,1,01-09-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
10-02-2024,26,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,95,222369,single,1,13-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
10-02-2024,27,Snooze,SZA,93,201800,album,23,09-12-2022,TRUE,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
10-02-2024,28,vampire,Olivia Rodrigo,95,219724,album,12,08-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
10-02-2024,29,BELLAKEO,Peso Pluma & Anitta,95,197333,single,1,07-12-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2736601556a0f7c0b54ded13c9d
10-02-2024,30,QLONA,KAROL G,93,172797,album,9,10-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
10-02-2024,31,Paint The Town Red,Doja Cat,88,230480,album,15,20-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
10-02-2024,32,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap & Young Miko,95,187172,single,1,10-01-2024,FALSE,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05
10-02-2024,33,The Night We Met,Lord Huron,83,208211,album,14,07-04-2015,FALSE,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81
10-02-2024,34,Water,Tyla,95,200255,single,1,28-07-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
10-02-2024,35,Starboy,The Weeknd,95,230453,album,18,25-11-2016,TRUE,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
10-02-2024,36,LA FALDA,Myke Towers,92,174229,album,23,18-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
10-02-2024,37,When I Was Your Man,Bruno Mars,92,213826,album,10,07-12-2012,FALSE,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
10-02-2024,38,Que Onda,Calle 24 & Chino Pacas & Fuerza Regida,94,191466,single,1,30-08-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66
10-02-2024,39,Kill Bill,SZA,91,153946,album,23,08-12-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
10-02-2024,40,As It Was,Harry Styles,95,167303,album,13,20-05-2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
10-02-2024,41,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,94,227195,album,16,25-08-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
10-02-2024,42,Just the Way You Are,Bruno Mars,89,220734,album,10,05-10-2010,FALSE,https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b
10-02-2024,43,FE!N (feat. Playboi Carti),Travis Scott,92,191700,album,19,28-07-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
10-02-2024,44,Yellow,Coldplay,93,266773,album,10,10-07-2000,FALSE,https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0
10-02-2024,45,Daylight,David Kushner,94,212953,single,1,14-04-2023,FALSE,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
10-02-2024,46,Standing Next to You,Jung Kook,96,206019,album,11,03-11-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
10-02-2024,47,Riptide,Vance Joy,86,204280,album,15,09-09-2014,FALSE,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03
10-02-2024,48,FIRST LOVE,Oscar Ortiz & Edgardo Nuñez,91,169440,single,1,07-12-2023,FALSE,https://i.scdn.co/image/ab67616d0000b273e47439187384e475312992b9
10-02-2024,49,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,93,319191,album,23,06-10-2023,TRUE,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
10-02-2024,50,HARLEY QUINN,Fuerza Regida,94,143327,album,30,20-10-2023,TRUE,https://i.scdn.co/image/ab67616d0000b273ad57982065339f7dc2058efe
11-02-2024,1,Beautiful Things,Benson Boone,96,180304,single,1,18-01-2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f2a919d3fa0f2b2593c92d19
11-02-2024,2,La Diabla,Xavi,99,172264,single,1,30-11-2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
11-02-2024,3,greedy,Tate McRae,100,131872,single,1,15-09-2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
